,날짜,경기타입,홈경기,상대,승패,결과,GS,IP,R,ER,rRA,TBF,AB,H,2B,3B,HR,BB,IB,HP,SO,NP,WHIP,AVG,OBP,OPS,ERA,avLI,RE24,WPA,GSC,DEC,Int
43,2018-06-09,SS,0,KT,패배, 2:5,0,1.0,0,0,0.00,4,3,0,0,0,0,0,0,1,1,14,1.30,0.261,0.323,0.766,3.13,0.14,0.63,0.006,,,1일
44,2018-06-15,SS,1,삼성,승리, 2:9,1,5.0,1,1,1.00,21,18,4,1,0,0,2,0,1,3,83,1.29,0.255,0.325,0.740,2.89,0.59,2.14,0.098,56,W,6일
45,2018-06-21,SS,0,두산,패배, 3:9,1,4.2,5,5,5.00,23,21,10,2,0,1,1,0,0,2,80,1.44,0.291,0.350,0.815,3.86,0.85,-1.99,-0.249,25,L,6일
46,2018-06-27,SS,0,롯데,패배, 8:9,1,5.0,2,2,2.00,22,20,4,0,0,1,2,0,0,5,87,1.41,0.279,0.340,0.789,3.82,1.14,1.14,-0.009,54,,6일
47,2018-07-03,SS,1,SK,패배, 9:3,0,1.0,0,0,0.00,4,4,1,0,0,0,0,0,0,1,17,1.40,0.278,0.337,0.781,3.72,0.13,0.31,0.006,,,6일
48,2018-07-04,SS,1,SK,승리, 6:7,0,2.0,1,1,1.00,8,7,2,1,0,0,1,0,0,2,34,1.40,0.278,0.339,0.782,3.76,1.98,0.25,-0.163,,,1일
49,2018-07-06,SS,1,NC,승리, 2:6,0,0.2,0,0,0.35,2,2,0,0,0,0,0,0,0,0,5,1.38,0.275,0.335,0.773,3.70,0.73,0.69,0.034,,SV,2일
50,2018-07-08,SS,1,NC,패배, 2:1,0,1.0,0,0,0.00,4,3,1,0,0,0,1,0,0,1,22,1.39,0.276,0.339,0.775,3.61,1.38,0.63,0.080,,HD,2일
51,2018-07-12,SS,0,한화,패배, 1:4,0,0.2,1,1,0.50,4,3,1,0,0,0,1,0,0,0,15,1.42,0.277,0.342,0.776,3.77,1.01,-0.41,-0.029,,,4일
52,2018-07-18,SS,1,LG,패배, 8:7,0,0.0,3,3,1.45,3,2,2,1,0,0,0,0,1,0,10,1.47,0.286,0.353,0.799,4.40,1.74,-1.79,-0.231,,,6일
53,2018-07-20,SS,0,NC,패배, 8:10,0,0.2,0,0,0.00,2,2,0,0,0,0,0,0,0,1,4,1.44,0.282,0.349,0.790,4.33,0.52,1.40,0.033,,,2일
54,2018-07-21,SS,0,NC,승리, 6:3,0,1.0,0,0,0.00,3,3,0,0,0,0,0,0,0,0,14,1.41,0.277,0.344,0.778,4.23,0.37,0.63,0.028,,,1일
55,2018-07-24,SS,1,KT,패배, 9:6,0,0.1,3,3,3.70,4,4,3,0,0,2,0,0,0,0,12,1.47,0.288,0.352,0.827,4.80,1.07,-3.71,-0.743,BLSV,L,3일
56,2018-08-10,SS,0,한화,승리, 9:4,0,1.0,1,1,1.00,5,5,2,1,0,1,0,0,0,3,22,1.48,0.291,0.353,0.848,4.89,0.04,-0.37,0.003,,,7+일
57,2018-08-14,SS,0,삼성,승리, 11:10,0,0.1,5,5,5.00,6,5,4,0,0,2,1,0,0,0,19,1.58,0.305,0.367,0.902,5.83,0.68,-4.55,-0.161,,,4일
58,2018-09-08,SS,1,KT,패배, 12:6,0,1.0,2,2,2.70,8,5,2,1,0,0,2,0,1,2,34,1.63,0.307,0.377,0.913,6.08,0.09,-1.93,-0.025,,,7+일
59,2018-09-25,SS,0,두산,패배, 2:13,0,0.1,0,0,1.55,3,3,2,0,0,0,0,0,0,0,15,1.66,0.313,0.381,0.919,6.04,0.00,-2.04,0.000,,,7+일
60,2019-03-26,SS,0,두산,패배, 2:7,0,1.1,0,0,0.00,4,4,0,0,0,0,0,0,0,2,16,0.00,0.000,0.000,0.000,0.00,0.02,0.72,0.002,,,7+일
