,날짜,경기타입,홈경기,상대,승패,결과,GS,IP,R,ER,rRA,TBF,AB,H,2B,3B,HR,BB,IB,HP,SO,NP,WHIP,AVG,OBP,OPS,ERA,avLI,RE24,WPA,GSC,DEC,Int
101,2020-06-28,SS,1,KIA,승리, 0:1,1,7.0,0,0,0.00,22,19,1,0,0,0,2,0,0,6,94,1.16,0.253,0.297,0.670,3.68,1.16,4.09,0.463,79,W,5일
102,2020-07-04,SS,0,KT,승리, 10:6,1,4.0,4,4,4.00,22,17,5,1,0,1,5,0,0,3,105,1.24,0.256,0.310,0.694,4.02,1.23,-2.66,-0.249,34,,6일
103,2020-07-10,SS,0,KIA,패배, 8:9,1,4.0,7,7,7.00,24,21,9,1,0,2,1,0,2,0,83,1.32,0.270,0.326,0.740,4.73,0.97,-4.66,-0.462,15,,6일
104,2020-07-24,SS,1,롯데,패배, 4:2,1,3.0,4,4,2.45,17,13,5,1,0,0,3,0,0,3,72,1.38,0.275,0.336,0.753,5.04,1.17,-1.36,-0.169,33,L,7+일
105,2020-07-30,SS,0,두산,승리, 8:5,1,5.0,5,5,5.00,23,22,7,0,0,2,0,0,1,3,67,1.38,0.279,0.336,0.766,5.30,0.69,-2.08,-0.140,36,W,6일
106,2020-08-05,SS,1,KT,승리, 3:12,1,7.0,3,2,3.00,27,27,7,0,0,1,0,0,0,3,90,1.35,0.277,0.330,0.755,5.07,0.48,1.09,0.205,56,W,6일
107,2020-08-11,SS,1,한화,패배, 7:5,1,5.0,5,3,3.45,20,17,2,0,0,1,3,0,0,3,76,1.33,0.269,0.326,0.744,5.09,0.92,-1.19,-0.125,47,,6일
108,2020-08-16,SS,0,롯데,승리, 6:3,1,3.1,3,3,3.00,19,13,5,1,0,0,4,0,1,2,65,1.38,0.273,0.336,0.756,5.20,1.37,-1.73,-0.242,36,,5일
109,2020-09-25,SS,1,SK,패배, 8:6,1,5.0,1,1,1.00,18,16,3,2,0,0,2,0,0,2,68,1.36,0.270,0.333,0.748,5.02,1.15,1.92,0.126,57,,7+일
110,2020-10-01,SS,1,KIA,패배, 3:1,1,5.0,2,2,2.00,22,19,6,1,1,0,2,1,0,2,77,1.37,0.272,0.335,0.753,4.95,0.95,0.92,0.006,47,L,6일
111,2020-10-07,SS,1,NC,패배, 4:3,1,3.1,4,4,3.65,18,15,5,0,0,2,3,0,0,2,68,1.40,0.274,0.339,0.769,5.14,0.97,-1.97,-0.247,33,L,6일
112,2020-10-14,SS,0,KT,승리, 5:3,1,6.2,3,3,3.00,26,23,4,0,0,1,3,0,0,3,96,1.38,0.269,0.335,0.758,5.07,0.85,-0.43,0.049,54,W,7일
113,2021-04-06,SS,1,KIA,패배, 5:4,1,6.0,2,2,2.00,24,22,6,0,0,1,0,0,1,7,96,1.00,0.273,0.292,0.701,3.00,1.02,1.32,0.043,59,,7+일
114,2021-04-11,SS,0,롯데,승리, 3:2,1,4.0,2,2,2.00,23,17,7,0,0,0,4,0,1,3,90,1.70,0.333,0.413,0.823,3.60,1.28,-0.90,-0.163,39,,5일
115,2021-04-18,SS,0,KT,패배, 2:10,1,4.0,7,4,5.80,26,24,10,1,0,0,2,0,0,1,97,2.07,0.365,0.431,0.860,5.14,0.86,-4.90,-0.284,19,L,7일
116,2021-04-24,SS,1,SSG,패배, 5:4,1,6.0,3,3,3.00,24,23,6,0,0,1,1,0,0,2,93,1.80,0.337,0.396,0.815,4.95,1.00,0.32,-0.032,49,,6일
117,2021-04-30,SS,0,NC,승리, 4:3,1,5.0,1,1,1.00,19,18,6,0,0,0,1,0,0,2,89,1.72,0.337,0.391,0.795,4.32,1.11,1.77,0.138,52,W,6일
118,2021-05-08,SS,0,SSG,승리, 9:2,1,6.0,0,0,0.00,24,22,4,1,0,0,2,0,0,5,90,1.58,0.310,0.367,0.740,3.48,0.74,3.32,0.178,67,W,7+일
119,2021-05-14,SS,1,한화,패배, 6:1,1,6.0,2,2,2.00,24,20,4,1,0,0,3,0,0,3,91,1.51,0.295,0.356,0.712,3.41,0.85,1.32,0.041,56,L,6일
120,2021-05-23,SS,1,NC,승리, 4:7,1,4.0,1,1,1.00,17,17,5,0,0,1,0,0,0,2,65,1.49,0.294,0.350,0.718,3.29,0.87,1.21,0.088,50,,7+일
121,2021-05-30,SS,0,LG,패배, 2:8,1,5.2,8,4,8.00,29,25,8,1,1,0,4,0,0,4,100,1.56,0.298,0.359,0.737,3.66,0.61,-5.04,-0.304,29,L,7일
122,2021-06-05,SS,1,삼성,승리, 2:6,1,7.0,0,0,0.00,23,22,2,0,0,0,1,0,0,5,92,1.42,0.276,0.336,0.684,3.19,0.72,3.87,0.279,77,W,6일
123,2021-06-11,SS,0,SSG,패배, 6:8,1,5.0,6,3,6.00,23,22,8,0,0,2,0,0,0,6,87,1.43,0.284,0.337,0.712,3.38,0.57,-3.23,-0.339,39,L,6일
124,2021-06-17,SS,1,LG,패배, 6:5,1,5.0,4,4,4.00,25,19,7,2,0,0,4,1,0,3,87,1.49,0.291,0.349,0.731,3.68,1.22,-1.23,-0.222,36,,6일
125,2021-06-23,SS,0,두산,승리, 4:3,1,6.0,0,0,0.00,23,21,4,0,0,0,2,0,0,2,88,1.45,0.283,0.342,0.710,3.36,1.07,3.32,0.327,64,,6일
126,2021-06-29,SS,1,롯데,패배, 13:5,1,3.0,5,5,3.80,18,15,6,0,0,1,2,0,1,3,76,1.50,0.289,0.351,0.731,3.84,0.70,-2.46,-0.227,28,L,6일
127,2021-07-05,SS,0,KT,승리, 15:5,1,6.0,5,5,5.00,30,25,8,2,0,1,4,0,0,3,99,1.54,0.292,0.356,0.747,4.12,0.54,-1.68,-0.097,35,W,6일
128,2021-08-11,SS,1,KT,승리, 1:4,1,5.2,1,1,1.00,26,21,5,1,0,0,3,0,1,1,93,1.53,0.288,0.356,0.740,3.95,1.00,1.10,0.185,53,W,7+일
129,2021-08-17,SS,0,롯데,패배, 0:1,1,6.0,1,1,1.00,23,22,4,0,0,0,1,0,0,5,95,1.48,0.282,0.348,0.720,3.79,0.77,2.32,0.170,64,L,6일
130,2021-08-24,SS,0,KIA,승리, 8:2,1,5.1,2,2,1.50,24,23,8,1,0,1,1,0,0,5,92,1.49,0.286,0.349,0.730,3.76,1.02,1.28,0.129,48,W,7일
131,2021-08-29,SS,0,LG,패배, 2:11,1,1.2,11,11,10.15,17,12,8,2,0,0,5,0,0,0,65,1.60,0.297,0.365,0.760,4.72,0.93,-8.54,-0.406,-10,L,5일
